39.666666666666664,40.0,42.0,47.666666666666664,52.0,53.666666666666664
39.666666666666664,40.0,41.666666666666664,42.0,47.666666666666664,53.666666666666664
39.666666666666664,40.0,40.0,41.666666666666664,42.0,47.666666666666664
39.666666666666664,39.666666666666664,40.0,40.0,41.666666666666664,42.0
38.0,39.666666666666664,39.666666666666664,40.0,40.0,41.666666666666664
37.0,38.0,39.666666666666664,39.666666666666664,40.0,40.0
33.666666666666664,37.0,38.0,39.666666666666664,39.666666666666664,40.0
32.666666666666664,33.666666666666664,37.0,38.0,39.666666666666664,39.666666666666664
32.0,32.666666666666664,33.666666666666664,37.0,39.666666666666664,39.666666666666664
29.0,32.0,32.666666666666664,37.0,39.666666666666664,39.666666666666664
25.666666666666668,29.0,32.0,32.666666666666664,37.0,39.666666666666664
24.333333333333332,25.666666666666668,29.0,32.0,32.666666666666664,37.0
24.333333333333332,25.666666666666668,29.0,29.333333333333332,32.0,32.666666666666664
24.333333333333332,25.333333333333332,25.666666666666668,29.0,29.333333333333332,32.0
24.0,24.333333333333332,25.333333333333332,25.666666666666668,29.0,29.333333333333332
23.666666666666668,24.0,24.333333333333332,25.333333333333332,25.666666666666668,29.0
22.333333333333332,23.666666666666668,24.0,24.333333333333332,25.333333333333332,25.666666666666668
20.666666666666668,22.333333333333332,23.666666666666668,24.0,24.333333333333332,25.333333333333332
20.0,20.666666666666668,22.333333333333332,23.666666666666668,24.0,24.333333333333332
19.333333333333332,20.0,20.666666666666668,22.333333333333332,23.666666666666668,24.0
18.666666666666668,19.333333333333332,20.0,20.666666666666668,23.666666666666668,24.0
18.666666666666668,18.666666666666668,19.333333333333332,20.0,23.666666666666668,24.0
18.0,18.666666666666668,18.666666666666668,19.333333333333332,20.0,23.666666666666668
18.0,18.0,18.666666666666668,18.666666666666668,19.333333333333332,20.0
18.0,18.0,18.666666666666668,18.666666666666668,19.0,19.333333333333332
17.0,18.0,18.0,18.666666666666668,18.666666666666668,19.0
17.0,17.0,18.0,18.0,18.666666666666668,18.666666666666668
16.666666666666668,17.0,17.0,18.0,18.0,18.666666666666668
15.333333333333334,16.666666666666668,17.0,17.0,18.0,18.0
12.666666666666666,15.333333333333334,16.666666666666668,17.0,17.0,18.0
12.666666666666666,12.666666666666666,15.333333333333334,16.666666666666668,17.0,17.0
12.666666666666666,12.666666666666666,13.333333333333334,15.333333333333334,17.0,17.0
12.666666666666666,12.666666666666666,13.333333333333334,14.666666666666666,15.333333333333334,17.0
12.666666666666666,12.666666666666666,13.0,13.333333333333334,14.666666666666666,17.0
12.666666666666666,12.666666666666666,13.0,13.333333333333334,14.666666666666666,15.0
12.333333333333334,12.666666666666666,12.666666666666666,13.0,13.333333333333334,14.666666666666666
12.333333333333334,12.666666666666666,12.666666666666666,12.666666666666666,13.0,13.333333333333334
12.0,12.333333333333334,12.666666666666666,12.666666666666666,12.666666666666666,13.0
12.0,12.333333333333334,12.666666666666666,12.666666666666666,12.666666666666666,13.0
11.333333333333334,12.0,12.333333333333334,12.666666666666666,12.666666666666666,13.0
12.0,12.333333333333334,12.333333333333334,12.666666666666666,12.666666666666666,13.0
11.333333333333334,12.0,12.333333333333334,12.666666666666666,12.666666666666666,13.0
11.333333333333334,12.0,12.333333333333334,12.666666666666666,13.0,13.333333333333334
11.333333333333334,12.0,12.333333333333334,12.666666666666666,13.0,14.666666666666666
11.333333333333334,12.0,12.333333333333334,12.666666666666666,13.0,14.666666666666666
11.333333333333334,12.0,12.333333333333334,12.666666666666666,14.666666666666666,14.666666666666666
11.333333333333334,12.0,12.333333333333334,12.666666666666666,14.666666666666666,14.666666666666666
11.333333333333334,12.333333333333334,12.666666666666666,14.666666666666666,14.666666666666666,17.0
11.333333333333334,12.333333333333334,14.666666666666666,14.666666666666666,16.666666666666668,17.0
12.333333333333334,14.666666666666666,14.666666666666666,16.666666666666668,17.0,17.333333333333332
14.666666666666666,14.666666666666666,16.666666666666668,17.0,17.333333333333332,17.666666666666668
14.666666666666666,16.666666666666668,17.0,17.333333333333332,17.666666666666668,18.0
16.666666666666668,17.0,17.333333333333332,17.666666666666668,18.0,18.666666666666668
17.0,17.333333333333332,17.666666666666668,18.0,18.666666666666668,22.0
17.333333333333332,17.666666666666668,18.0,18.666666666666668,22.0,23.333333333333332
17.666666666666668,18.0,18.666666666666668,22.0,23.333333333333332,25.666666666666668
18.0,18.666666666666668,22.0,23.333333333333332,25.666666666666668,29.333333333333332
18.666666666666668,22.0,23.333333333333332,25.666666666666668,29.333333333333332,32.666666666666664
22.0,23.333333333333332,25.666666666666668,29.333333333333332,30.0,32.666666666666664
23.333333333333332,25.666666666666668,29.333333333333332,29.666666666666668,30.0,32.666666666666664
25.666666666666668,29.333333333333332,29.666666666666668,30.0,32.0,32.666666666666664
29.333333333333332,29.666666666666668,30.0,32.0,32.666666666666664,32.666666666666664
29.666666666666668,30.0,32.0,32.666666666666664,32.666666666666664,34.0
30.0,32.0,32.666666666666664,32.666666666666664,34.0,34.333333333333336
32.0,32.666666666666664,32.666666666666664,34.0,34.333333333333336,34.666666666666664
32.666666666666664,32.666666666666664,34.0,34.333333333333336,34.666666666666664,35.0
32.666666666666664,34.0,34.333333333333336,34.666666666666664,35.0,36.0
32.666666666666664,34.0,34.333333333333336,34.666666666666664,35.0,36.0
32.666666666666664,34.0,34.333333333333336,34.666666666666664,36.0,37.666666666666664
34.0,34.333333333333336,34.666666666666664,36.0,37.666666666666664,45.333333333333336
34.333333333333336,34.666666666666664,36.0,37.666666666666664,45.333333333333336,50.0
34.666666666666664,36.0,37.666666666666664,45.333333333333336,50.0,54.0
36.0,37.666666666666664,45.333333333333336,50.0,51.0,54.0
37.666666666666664,45.333333333333336,50.0,51.0,52.666666666666664,54.0
45.333333333333336,50.0,51.0,52.666666666666664,54.0,54.333333333333336
50.0,51.0,52.666666666666664,54.0,54.333333333333336,55.0
51.0,52.666666666666664,54.0,54.333333333333336,55.0,55.0
52.666666666666664,54.0,54.333333333333336,55.0,55.0,56.333333333333336
54.0,54.333333333333336,55.0,55.0,56.333333333333336,60.333333333333336
54.333333333333336,55.0,55.0,56.333333333333336,60.333333333333336,60.666666666666664
