0,0,38.0,40.666666666666664,41.333333333333336,46.333333333333336,48.333333333333336,50.0,50.333333333333336,51.333333333333336,107.84999999999999,108.84999999999999
0,0,25.666666666666668,25.666666666666668,26.0,26.0,28.0,28.0,31.333333333333332,35.0,98.516666666666666,101.51666666666667
0,0,15.666666666666666,16.666666666666668,16.666666666666668,17.0,17.333333333333332,19.666666666666668,21.0,21.0,76.183333333333337,77.516666666666666
0,0,10.666666666666666,10.666666666666666,11.0,11.0,11.0,11.666666666666666,11.666666666666666,11.666666666666666,66.849999999999994,67.183333333333337
0,0,9.3333333333333339,9.3333333333333339,11.333333333333334,12.333333333333334,13.333333333333334,15.0,16.0,16.0,70.849999999999994,71.516666666666666
0,0,23.333333333333332,24.666666666666668,25.666666666666668,26.333333333333332,26.333333333333332,26.666666666666668,27.666666666666668,30.0,85.849999999999994,87.183333333333337
0,0,31.333333333333332,33.333333333333336,38.333333333333336,43.666666666666664,46.666666666666664,46.666666666666664,48.0,48.666666666666664,103.84999999999999,106.18333333333334
0.48333333333333428,1.4833333333333343,57.0,60.0,61.333333333333336,62.333333333333336,65.333333333333329,67.666666666666671,69.666666666666671,71.0,126.18333333333334,138.51666666666668
27.483333333333327,39.483333333333327,96.333333333333329,96.333333333333329,96.666666666666671,101.33333333333333,103.33333333333333,107.0,107.66666666666667,108.0,162.84999999999999,164.51666666666668
48.149999999999999,56.149999999999999,112.33333333333333,115.66666666666667,123.0,143.66666666666666,147.33333333333334,148.0,148.0,151.33333333333334,207.51666666666665,210.51666666666665
107.15000000000001,107.15000000000001,166.0,169.66666666666666,183.33333333333334,195.0,202.33333333333334,207.66666666666666,210.33333333333334,213.33333333333334,271.18333333333334,277.51666666666665
114.15000000000001,125.15000000000001,180.0,184.66666666666666,192.66666666666666,193.0,197.33333333333334,199.66666666666666,200.33333333333334,206.66666666666666,262.85000000000002,265.18333333333334
127.81666666666666,129.81666666666666,186.0,191.33333333333334,195.66666666666666,196.0,197.0,197.33333333333334,202.0,202.66666666666666,260.18333333333334,262.18333333333334
140.81666666666666,142.15000000000001,197.33333333333334,198.66666666666666,200.0,202.66666666666666,203.33333333333334,204.0,204.66666666666666,206.0,262.85000000000002,265.51666666666665
146.48333333333335,153.15000000000001,209.66666666666666,210.66666666666666,212.0,212.33333333333334,214.33333333333334,217.0,219.66666666666666,229.0,286.51666666666665,287.18333333333334
118.15000000000001,119.48333333333335,180.0,180.66666666666666,191.0,191.33333333333334,191.66666666666666,192.33333333333334,193.66666666666666,194.66666666666666,255.51666666666665,260.18333333333334
116.15000000000001,126.15000000000001,181.0,182.33333333333334,186.66666666666666,189.0,189.66666666666666,190.0,190.33333333333334,191.33333333333334,249.51666666666665,257.85000000000002
115.48333333333335,117.15000000000001,173.66666666666666,174.33333333333334,177.0,178.0,178.66666666666666,180.66666666666666,181.66666666666666,183.0,241.84999999999999,249.18333333333334
96.816666666666663,101.15000000000001,161.66666666666666,161.66666666666666,163.66666666666666,164.0,164.33333333333334,169.33333333333334,177.66666666666666,179.33333333333334,240.84999999999999,244.18333333333334
71.150000000000006,75.483333333333348,131.0,134.66666666666666,136.0,140.33333333333334,154.33333333333334,155.33333333333334,156.0,159.33333333333334,215.18333333333334,216.51666666666665
61.81666666666667,72.150000000000006,135.0,136.66666666666666,138.0,140.66666666666666,142.66666666666666,143.66666666666666,144.33333333333334,149.0,204.18333333333334,211.84999999999999
16.81666666666667,25.81666666666667,83.0,83.0,91.0,102.33333333333333,106.0,106.66666666666667,107.0,113.0,168.18333333333334,170.18333333333334
0,0,56.333333333333336,58.0,60.666666666666664,68.666666666666671,71.0,74.333333333333329,77.333333333333329,77.666666666666671,134.84999999999999,137.51666666666668
0,0,35.333333333333336,35.333333333333336,38.666666666666664,39.0,40.333333333333336,41.0,43.0,43.333333333333336,99.516666666666666,103.51666666666667
0,0,17.333333333333332,17.666666666666668,18.0,18.333333333333332,21.333333333333332,24.0,26.333333333333332,28.333333333333332,83.183333333333337,83.516666666666666
0,0,11.666666666666666,11.666666666666666,12.0,12.333333333333334,12.666666666666666,13.0,13.666666666666666,14.0,70.516666666666666,70.516666666666666
0,0,10.333333333333334,10.666666666666666,11.0,11.0,11.0,11.666666666666666,12.0,12.333333333333334,67.183333333333337,68.516666666666666
0,0,10.333333333333334,10.666666666666666,12.0,12.333333333333334,13.333333333333334,14.666666666666666,14.666666666666666,15.0,69.849999999999994,71.183333333333337
0,0,25.666666666666668,26.666666666666668,27.666666666666668,28.0,28.333333333333332,29.0,29.666666666666668,29.666666666666668,85.516666666666666,87.183333333333337
0,0,58.0,63.333333333333336,67.666666666666671,70.0,75.333333333333329,76.666666666666671,80.666666666666671,82.333333333333329,143.51666666666668,146.18333333333334
45.149999999999999,50.483333333333327,105.33333333333333,111.0,114.66666666666667,116.33333333333333,121.66666666666667,127.0,134.66666666666666,139.66666666666666,195.18333333333334,196.84999999999999
42.81666666666667,45.483333333333327,112.33333333333333,142.33333333333334,145.0,152.0,157.33333333333334,161.0,161.33333333333334,161.66666666666666,224.18333333333334,235.18333333333334
83.816666666666663,88.150000000000006,145.0,148.33333333333334,150.0,151.33333333333334,152.66666666666666,156.0,158.0,161.33333333333334,224.18333333333334,226.18333333333334
78.150000000000006,85.150000000000006,144.0,145.33333333333334,146.66666666666666,151.33333333333334,153.0,155.0,156.66666666666666,157.0,214.84999999999999,217.18333333333334
89.816666666666663,93.816666666666663,152.33333333333334,152.33333333333334,153.66666666666666,155.0,158.33333333333334,161.0,163.0,164.33333333333334,222.51666666666665,225.84999999999999
