mean_statistics,3,0,76.8,501,30,0,0.94,1.0,0.97
mean_statistics,3,0,87.77,501,30,0,0.94,1.0,0.97
mean_statistics,3,0,98.74,501,30,0,0.94,1.0,0.97
mean_statistics,3,0,109.71,501,30,0,0.94,1.0,0.97
mean_statistics,3,0,120.68,501,30,0,0.94,1.0,0.97
mean_statistics,3,0,131.65,501,30,0,0.94,1.0,0.97
mean_statistics,0,1,16.46,106,49,61,0.68,0.63,0.65
mean_statistics,0,1,21.95,125,49,42,0.72,0.75,0.73
mean_statistics,0,1,32.92,148,49,19,0.75,0.89,0.81
mean_statistics,0,1,43.89,158,49,9,0.76,0.95,0.84
mean_statistics,0,1,54.86,164,49,3,0.77,0.98,0.86
mean_statistics,0,1,65.83,165,49,2,0.77,0.99,0.87
mean_statistics,0,1,76.8,167,49,0,0.77,1.0,0.87
mean_statistics,0,1,87.77,167,49,0,0.77,1.0,0.87
mean_statistics,0,1,98.74,167,49,0,0.77,1.0,0.87
mean_statistics,0,1,109.71,167,49,0,0.77,1.0,0.87
mean_statistics,0,1,120.68,167,49,0,0.77,1.0,0.87
mean_statistics,0,1,131.65,167,49,0,0.77,1.0,0.87
mean_statistics,0,2,16.46,200,39,134,0.84,0.6,0.7
mean_statistics,0,2,21.95,256,39,78,0.87,0.77,0.82
mean_statistics,0,2,32.92,298,39,36,0.88,0.89,0.88
mean_statistics,0,2,43.89,318,39,16,0.89,0.95,0.92
mean_statistics,0,2,54.86,330,39,4,0.89,0.99,0.94
mean_statistics,0,2,65.83,330,39,4,0.89,0.99,0.94
mean_statistics,0,2,76.8,332,39,2,0.89,0.99,0.94
mean_statistics,0,2,87.77,334,39,0,0.9,1.0,0.95
mean_statistics,0,2,98.74,334,39,0,0.9,1.0,0.95
mean_statistics,0,2,109.71,334,39,0,0.9,1.0,0.95
mean_statistics,0,2,120.68,334,39,0,0.9,1.0,0.95
mean_statistics,0,2,131.65,334,39,0,0.9,1.0,0.95
mean_statistics,0,3,16.46,327,36,174,0.9,0.65,0.75
mean_statistics,0,3,21.95,384,33,117,0.92,0.77,0.84
mean_statistics,0,3,32.92,453,33,48,0.93,0.9,0.91
mean_statistics,0,3,43.89,480,33,21,0.94,0.96,0.95
mean_statistics,0,3,54.86,495,33,6,0.94,0.99,0.96
mean_statistics,0,3,65.83,495,33,6,0.94,0.99,0.96
mean_statistics,0,3,76.8,501,33,0,0.94,1.0,0.97
mean_statistics,0,3,87.77,501,33,0,0.94,1.0,0.97
mean_statistics,0,3,98.74,501,33,0,0.94,1.0,0.97
mean_statistics,0,3,109.71,501,33,0,0.94,1.0,0.97
mean_statistics,0,3,120.68,501,33,0,0.94,1.0,0.97
mean_statistics,0,3,131.65,501,33,0,0.94,1.0,0.97
robust_statistics,1,0,16.46,159,583,8,0.21,0.95,0.34
robust_statistics,1,0,21.95,161,582,6,0.22,0.96,0.36
robust_statistics,1,0,32.92,166,581,1,0.22,0.99,0.36
robust_statistics,1,0,43.89,167,581,0,0.22,1.0,0.36
robust_statistics,1,0,54.86,167,581,0,0.22,1.0,0.36
robust_statistics,1,0,65.83,167,581,0,0.22,1.0,0.36
robust_statistics,1,0,76.8,167,581,0,0.22,1.0,0.36
robust_statistics,1,0,87.77,167,581,0,0.22,1.0,0.36
robust_statistics,1,0,98.74,167,581,0,0.22,1.0,0.36
robust_statistics,1,0,109.71,167,581,0,0.22,1.0,0.36
robust_statistics,1,0,120.68,167,581,0,0.22,1.0,0.36
robust_statistics,1,0,131.65,167,581,0,0.22,1.0,0.36
robust_statistics,2,0,16.46,314,422,20,0.43,0.94,0.59
robust_statistics,2,0,21.95,324,421,10,0.43,0.97,0.6
robust_statistics,2,0,32.92,330,420,4,0.44,0.99,0.61
robust_statistics,2,0,43.89,332,420,2,0.44,0.99,0.61
robust_statistics,2,0,54.86,334,420,0,0.44,1.0,0.61
robust_statistics,2,0,65.83,334,420,0,0.44,1.0,0.61
robust_statistics,2,0,76.8,334,420,0,0.44,1.0,0.61
robust_statistics,2,0,87.77,334,420,0,0.44,1.0,0.61
robust_statistics,2,0,98.74,334,420,0,0.44,1.0,0.61
robust_statistics,2,0,109.71,334,420,0,0.44,1.0,0.61
robust_statistics,2,0,120.68,334,420,0,0.44,1.0,0.61
robust_statistics,2,0,131.65,334,420,0,0.44,1.0,0.61
robust_statistics,3,0,16.46,462,294,39,0.61,0.92,0.73
robust_statistics,3,0,21.95,483,297,18,0.62,0.96,0.75
robust_statistics,3,0,32.92,492,291,9,0.63,0.98,0.77
robust_statistics,3,0,43.89,501,291,0,0.63,1.0,0.77
robust_statistics,3,0,54.86,501,291,0,0.63,1.0,0.77
robust_statistics,3,0,65.83,501,291,0,0.63,1.0,0.77
robust_statistics,3,0,76.8,501,291,0,0.63,1.0,0.77
robust_statistics,3,0,87.77,501,291,0,0.63,1.0,0.77
robust_statistics,3,0,98.74,501,291,0,0.63,1.0,0.77
robust_statistics,3,0,109.71,501,291,0,0.63,1.0,0.77
robust_statistics,3,0,120.68,501,291,0,0.63,1.0,0.77
robust_statistics,3,0,131.65,501,291,0,0.63,1.0,0.77
robust_statistics,0,1,16.46,160,539,7,0.23,0.96,0.37
robust_statistics,0,1,21.95,160,534,7,0.23,0.96,0.37
robust_statistics,0,1,32.92,166,539,1,0.24,0.99,0.39
robust_statistics,0,1,43.89,167,539,0,0.24,1.0,0.39
robust_statistics,0,1,54.86,167,539,0,0.24,1.0,0.39
robust_statistics,0,1,65.83,167,539,0,0.24,1.0,0.39
robust_statistics,0,1,76.8,167,539,0,0.24,1.0,0.39
robust_statistics,0,1,87.77,167,539,0,0.24,1.0,0.39
robust_statistics,0,1,98.74,167,534,0,0.24,1.0,0.39
robust_statistics,0,1,109.71,167,539,0,0.24,1.0,0.39
robust_statistics,0,1,120.68,167,539,0,0.24,1.0,0.39
robust_statistics,0,1,131.65,167,539,0,0.24,1.0,0.39
robust_statistics,0,2,16.46,321,415,13,0.44,0.96,0.6
robust_statistics,0,2,21.95,324,415,10,0.44,0.97,0.61
robust_statistics,0,2,32.92,332,415,2,0.44,0.99,0.61
robust_statistics,0,2,43.89,334,415,0,0.45,1.0,0.62
robust_statistics,0,2,54.86,334,415,0,0.45,1.0,0.62
robust_statistics,0,2,65.83,334,415,0,0.45,1.0,0.62
robust_statistics,0,2,76.8,334,415,0,0.45,1.0,0.62
robust_statistics,0,2,87.77,334,415,0,0.45,1.0,0.62
robust_statistics,0,2,98.74,334,415,0,0.45,1.0,0.62
robust_statistics,0,2,109.71,334,415,0,0.45,1.0,0.62
robust_statistics,0,2,120.68,334,415,0,0.45,1.0,0.62
robust_statistics,0,2,131.65,334,415,0,0.45,1.0,0.62
robust_statistics,0,3,16.46,476,298,25,0.61,0.95,0.74
robust_statistics,0,3,21.95,483,296,18,0.62,0.96,0.75
robust_statistics,0,3,32.92,498,299,3,0.62,0.99,0.76
robust_statistics,0,3,43.89,498,299,3,0.62,0.99,0.76
robust_statistics,0,3,54.86,500,299,1,0.63,1.0,0.77
robust_statistics,0,3,65.83,501,299,0,0.63,1.0,0.77
robust_statistics,0,3,76.8,501,299,0,0.63,1.0,0.77
robust_statistics,0,3,87.77,501,299,0,0.63,1.0,0.77
robust_statistics,0,3,98.74,501,299,0,0.63,1.0,0.77
robust_statistics,0,3,109.71,501,299,0,0.63,1.0,0.77
robust_statistics,0,3,120.68,501,299,0,0.63,1.0,0.77
robust_statistics,0,3,131.65,501,299,0,0.63,1.0,0.77
m_estimators,1,0,16.46,167,654,0,0.2,1.0,0.33
m_estimators,1,0,21.95,167,654,0,0.2,1.0,0.33
m_estimators,1,0,32.92,167,654,0,0.2,1.0,0.33
m_estimators,1,0,43.89,167,654,0,0.2,1.0,0.33
m_estimators,1,0,54.86,167,654,0,0.2,1.0,0.33
m_estimators,1,0,65.83,167,654,0,0.2,1.0,0.33
m_estimators,1,0,76.8,167,654,0,0.2,1.0,0.33
m_estimators,1,0,87.77,167,654,0,0.2,1.0,0.33
m_estimators,1,0,98.74,167,654,0,0.2,1.0,0.33
m_estimators,1,0,109.71,167,654,0,0.2,1.0,0.33
m_estimators,1,0,120.68,167,654,0,0.2,1.0,0.33
m_estimators,1,0,131.65,167,654,0,0.2,1.0,0.33
m_estimators,2,0,16.46,332,495,2,0.4,0.99,0.57
m_estimators,2,0,21.95,334,495,0,0.4,1.0,0.57
m_estimators,2,0,32.92,334,495,0,0.4,1.0,0.57
m_estimators,2,0,43.89,334,495,0,0.4,1.0,0.57
m_estimators,2,0,54.86,334,495,0,0.4,1.0,0.57
m_estimators,2,0,65.83,334,495,0,0.4,1.0,0.57
m_estimators,2,0,76.8,334,495,0,0.4,1.0,0.57
m_estimators,2,0,87.77,334,495,0,0.4,1.0,0.57
m_estimators,2,0,98.74,334,495,0,0.4,1.0,0.57
m_estimators,2,0,109.71,334,495,0,0.4,1.0,0.57
m_estimators,2,0,120.68,334,495,0,0.4,1.0,0.57
m_estimators,2,0,131.65,334,495,0,0.4,1.0,0.57
m_estimators,3,0,16.46,489,365,12,0.57,0.98,0.72
m_estimators,3,0,21.95,501,368,0,0.58,1.0,0.73
m_estimators,3,0,32.92,501,363,0,0.58,1.0,0.73
m_estimators,3,0,43.89,501,363,0,0.58,1.0,0.73
m_estimators,3,0,54.86,501,363,0,0.58,1.0,0.73
m_estimators,3,0,65.83,501,363,0,0.58,1.0,0.73
m_estimators,3,0,76.8,501,363,0,0.58,1.0,0.73
m_estimators,3,0,87.77,501,363,0,0.58,1.0,0.73
m_estimators,3,0,98.74,501,363,0,0.58,1.0,0.73
m_estimators,3,0,109.71,501,363,0,0.58,1.0,0.73
m_estimators,3,0,120.68,501,363,0,0.58,1.0,0.73
m_estimators,3,0,131.65,501,363,0,0.58,1.0,0.73
m_estimators,0,1,16.46,167,644,0,0.21,1.0,0.35
m_estimators,0,1,21.95,167,640,0,0.21,1.0,0.35
m_estimators,0,1,32.92,167,653,0,0.2,1.0,0.33
m_estimators,0,1,43.89,167,649,0,0.2,1.0,0.33
m_estimators,0,1,54.86,167,653,0,0.2,1.0,0.33
m_estimators,0,1,65.83,167,654,0,0.2,1.0,0.33
m_estimators,0,1,76.8,167,648,0,0.2,1.0,0.33
m_estimators,0,1,87.77,167,644,0,0.21,1.0,0.35
m_estimators,0,1,98.74,167,644,0,0.21,1.0,0.35
m_estimators,0,1,109.71,167,653,0,0.2,1.0,0.33
m_estimators,0,1,120.68,167,654,0,0.2,1.0,0.33
m_estimators,0,1,131.65,167,649,0,0.2,1.0,0.33
m_estimators,0,2,16.46,334,513,0,0.39,1.0,0.56
m_estimators,0,2,21.95,334,509,0,0.4,1.0,0.57
m_estimators,0,2,32.92,334,516,0,0.39,1.0,0.56
m_estimators,0,2,43.89,334,516,0,0.39,1.0,0.56
m_estimators,0,2,54.86,334,520,0,0.39,1.0,0.56
m_estimators,0,2,65.83,334,516,0,0.39,1.0,0.56
m_estimators,0,2,76.8,334,516,0,0.39,1.0,0.56
m_estimators,0,2,87.77,334,512,0,0.39,1.0,0.56
m_estimators,0,2,98.74,334,512,0,0.39,1.0,0.56
m_estimators,0,2,109.71,334,520,0,0.39,1.0,0.56
m_estimators,0,2,120.68,334,516,0,0.39,1.0,0.56
m_estimators,0,2,131.65,334,516,0,0.39,1.0,0.56
m_estimators,0,3,16.46,492,352,9,0.58,0.98,0.73
m_estimators,0,3,21.95,495,353,6,0.58,0.99,0.73
m_estimators,0,3,32.92,498,361,3,0.58,0.99,0.73
m_estimators,0,3,43.89,501,361,0,0.58,1.0,0.73
m_estimators,0,3,54.86,501,364,0,0.58,1.0,0.73
m_estimators,0,3,65.83,501,361,0,0.58,1.0,0.73
m_estimators,0,3,76.8,501,361,0,0.58,1.0,0.73
m_estimators,0,3,87.77,501,358,0,0.58,1.0,0.73
m_estimators,0,3,98.74,501,358,0,0.58,1.0,0.73
m_estimators,0,3,109.71,501,364,0,0.58,1.0,0.73
m_estimators,0,3,120.68,501,361,0,0.58,1.0,0.73
m_estimators,0,3,131.65,501,361,0,0.58,1.0,0.73
